property_type,mukim,scheme_name_area,tenure,land_parcel_area,unit_level,transaction_price,year,income_median_area,area_median_price
Flat,Mukim Ulu Kelang,PKNS ULU KELANG,Leasehold,764.2376384,1,240000,2022,9202.0,210000.0
Condominium/Apartment,Mukim Batu,Others,Leasehold,1140.9745024,11,365000,2022,10518.458089229382,580000.0
Condominium/Apartment,Mukim Petaling,Others,Leasehold,1001.0436672,32,495000,2024,10346.591314693636,375000.0
Condominium/Apartment,Mukim Kuala Lumpur,Others,Leasehold,1291.6692480000002,4,735000,2021,11221.58385241534,455000.0
Condominium/Apartment,Kuala Lumpur Town Centre,THE BINJAI ON THE PARK,Freehold,2249.6572736000003,20,4200000,2024,10655.9521268712,4400000.0
Condominium/Apartment,Mukim Batu,CONCERTO NORTH KIARA,Freehold,1862.1564992,27,1802000,2023,11131.878210905812,1200000.0
Condominium/Apartment,Mukim Petaling,Others,Freehold,990.2797568,5,393000,2022,10391.98036882808,375000.0
Flat,Mukim Petaling,Others,Freehold,649.924909952,1,165000,2021,10423.65357921872,375000.0
Low-Cost Flat,Mukim Kuala Lumpur,SRI PENARA,Leasehold,645.8346240000001,5,300000,2024,11817.214210903478,280000.0
Condominium/Apartment,Mukim Kuala Lumpur,Others,Freehold,1765.2813056,0,950000,2025,11817.214210903478,455000.0
Condominium/Apartment,Mukim Batu,VISTA KIARA,Freehold,1334.7248896,22,590000,2021,10852.14496019228,600000.0
Condominium/Apartment,Mukim Batu,Others,Freehold,1130.210592,5,395000,2025,11745.298332582244,580000.0
Condominium/Apartment,Kuala Lumpur Town Centre,PLAZA 393 CITY APT,Leasehold,731.9459072,5,285000,2024,10655.9521268712,380000.0
Condominium/Apartment,Mukim Batu,Others,Freehold,1603.8226496,9,988000,2025,11745.298332582244,580000.0
Condominium/Apartment,Kuala Lumpur Town Centre,THE SAFFRON,Freehold,1894.4482304,28,1100000,2024,10655.9521268712,610000.0
Low-Cost Flat,Mukim Kuala Lumpur,Others,Leasehold,688.8902656,3,235000,2024,11817.214210903478,455000.0
Condominium/Apartment,Mukim Petaling,BUKIT OUG,Freehold,1464.96820544,12,380000,2022,10391.98036882808,340000.0
Condominium/Apartment,Mukim Kuala Lumpur,PANTAI HILLPARK APARTMENT,Leasehold,1022.571488,15,560000,2023,11404.069648861696,485000.0
Condominium/Apartment,Mukim Petaling,Others,Leasehold,904.1684736,20,305000,2023,10369.28584176086,375000.0
Low-Cost Flat,Mukim Petaling,Others,Leasehold,645.8346240000001,3,185000,2024,10346.591314693636,375000.0
Low-Cost Flat,Mukim Setapak,BANDAR BARU WANGSA MAJU SEK 2,Leasehold,624.3068032,0,255000,2021,9519.48052434457,222500.0
Condominium/Apartment,Mukim Setapak,BENNINGTON RESIDENSE,Leasehold,1237.849696,34,736000,2023,9948.789325842698,770000.0
Low-Cost Flat,Kuala Lumpur Town Centre,Others,Leasehold,430.556416,11,100000,2024,10655.9521268712,570000.0
Flat,Kuala Lumpur Town Centre,Others,Freehold,1216.3218752,0,300000,2023,10479.465762561138,570000.0
Condominium/Apartment,Mukim Petaling,Others,Freehold,1097.9188608,12,393000,2024,10346.591314693636,375000.0
Condominium/Apartment,Mukim Setapak,SKYMERIDIEN RESIDENCE,Leasehold,1205.5579648,35,840000,2022,9434.403370786516,783000.0
Condominium/Apartment,Mukim Setapak,M CENTURA,Freehold,850.3489216,30,548000,2021,9519.48052434457,555000.0
Condominium/Apartment,Mukim Petaling,Others,Leasehold,1248.6136064,10,496000,2024,10346.591314693636,375000.0
Condominium/Apartment,Mukim Ampang,PERTIWI INDAH APARTMENT,Leasehold,1280.9053376,11,520000,2024,10573.024,489000.0
Condominium/Apartment,Mukim Setapak,SERI RIANA,Leasehold,1711.4617536,20,1000000,2021,9519.48052434457,1000000.0
Condominium/Apartment,Mukim Ulu Kelang,RESIDENSI SETIAWANGSA,Leasehold,1194.7940544,22,680000,2021,9351.666666666666,735000.0
Town House,Mukim Setapak,Others,Freehold,2464.9354816,1,2000000,2025,10463.175280898877,400000.0
Condominium/Apartment,Mukim Ulu Kelang,PKNS ULU KELANG,Leasehold,925.6962944,8,368000,2023,10191.0,210000.0
Condominium/Apartment,Mukim Setapak,Others,Leasehold,1001.0436672,16,580000,2022,9434.403370786516,400000.0
Flat,Mukim Petaling,Others,Leasehold,807.29328,2,190000,2024,10346.591314693636,375000.0
Condominium/Apartment,Mukim Petaling,Others,Leasehold,799.9738209279999,8,300000,2022,10391.98036882808,375000.0
Condominium/Apartment,Mukim Batu,Others,Leasehold,1410.0722624,12,726000,2022,10518.458089229382,580000.0
Condominium/Apartment,Mukim Kuala Lumpur,KETUMBAR HEIGHTS,Freehold,753.473728,8,250000,2021,11221.58385241534,300000.0
Condominium/Apartment,Mukim Kuala Lumpur,PANTAI PANORAMA KONDO,Freehold,1248.6136064,7,560000,2022,10990.92508681991,500000.0
Condominium/Apartment,Mukim Batu,Others,Freehold,1883.68432,11,675000,2023,11131.878210905812,580000.0
Condominium/Apartment,Mukim Petaling,Others,Freehold,1173.2662336,29,820000,2021,10423.65357921872,375000.0
Condominium/Apartment,Kuala Lumpur Town Centre,Others,Freehold,796.5293696,7,385000,2023,10479.465762561138,570000.0
Condominium/Apartment,Mukim Batu,Others,Freehold,2034.3790656,22,980000,2024,11745.298332582242,580000.0
Condominium/Apartment,Mukim Batu,ONE CENTRAL PARK KONDO,Freehold,1496.1835456,20,1480000,2024,11745.298332582242,1590000.0
Low-Cost Flat,Mukim Setapak,BANDAR BARU WANGSA MAJU SEK 2,Leasehold,624.3068032,3,205000,2022,9434.403370786516,224500.0
Condominium/Apartment,Mukim Petaling,ENDAH RIA,Leasehold,1399.308352,9,550000,2023,10369.28584176086,390000.0
Flat,Mukim Batu,TMN SRI MURNI MEDIUM COST FLAT,Leasehold,796.5293696,1,200000,2022,10518.458089229382,185000.0
Condominium/Apartment,Mukim Setapak,Others,Leasehold,1270.1414272,22,420000,2022,9434.403370786516,400000.0
Condominium/Apartment,Mukim Kuala Lumpur,Others,Leasehold,899.970548544,4,420000,2023,11404.069648861696,455000.0
Low-Cost Flat,Mukim Petaling,Others,Leasehold,645.8346240000001,4,150000,2023,10369.28584176086,375000.0
Condominium/Apartment,Kuala Lumpur Town Centre,MENARA WARISAN,Freehold,1173.2662336,3,300000,2023,10479.465762561138,327500.0
Flat,Mukim Ampang,DESA PANDAN,Leasehold,721.1819968,0,300000,2021,10128.651210884354,300000.0
Condominium/Apartment,Mukim Kuala Lumpur,RESIDENSI PANTAI SENTRAL 2,Leasehold,1679.1700224,16,1530000,2022,10990.92508681991,1293500.0
Condominium/Apartment,Mukim Petaling,Others,Freehold,1216.3218752,17,575000,2023,10369.28584176086,375000.0
Condominium/Apartment,Mukim Setapak,SENTUL POINT SUITE APARTMENTS,Freehold,742.7098176000001,42,380000,2021,9519.48052434457,384000.0
Condominium/Apartment,Mukim Petaling,Others,Freehold,914.932384,2,300000,2023,10369.28584176086,375000.0
Flat,Mukim Setapak,TMN TERATAI MEWAH,Freehold,721.1819968,9,330000,2025,10463.175280898877,265000.0
Condominium/Apartment,Mukim Batu,28 MONT KIARA,Freehold,3003.1310016,13,2018000,2021,10852.14496019228,2030000.0
Condominium/Apartment,Mukim Kuala Lumpur,BAYU TASIK CONDOMINIUM,Leasehold,1022.571488,12,370000,2023,11404.069648861696,395000.0
Flat,Mukim Batu,TMN SRI MURNI MEDIUM COST FLAT,Leasehold,764.2376384,5,140000,2022,10518.458089229382,190000.0
Condominium/Apartment,Mukim Setapak,RESIDENSI PV 18,Leasehold,1216.3218752,36,540000,2023,9948.789325842698,498500.0
Condominium/Apartment,Mukim Setapak,RESIDENSI WANGSA 9,Leasehold,1033.3353984,24,670000,2024,10463.175280898877,1380000.0
Low-Cost Flat,Mukim Petaling,DESA PETALING,Leasehold,559.7233408,2,140000,2023,10369.28584176086,145000.0
Condominium/Apartment,Mukim Kuala Lumpur,BAYU TASIK CONDOMINIUM,Leasehold,936.4602048,4,370000,2022,10990.92508681991,395000.0
Low-Cost Flat,Kuala Lumpur Town Centre,Others,Leasehold,645.8346240000001,10,35000,2021,10310.3500074107,570000.0
Condominium/Apartment,Kuala Lumpur Town Centre,MIHARJA CONDOMINIUM,Leasehold,979.5158464,4,340000,2023,10479.465762561138,340000.0
Condominium/Apartment,Mukim Petaling,Others,Freehold,886.9462169600001,4,300000,2023,10369.28584176086,375000.0
Condominium/Apartment,Mukim Batu,Others,Leasehold,1011.8075776,18,390000,2022,10518.458089229382,580000.0
Condominium/Apartment,Mukim Batu,KIARA VILLE,Freehold,2400.3520192,16,1650000,2023,11131.878210905812,1420000.0
Condominium/Apartment,Mukim Batu,Others,Freehold,656.5985344000001,11,190000,2022,10518.458089229382,580000.0
Condominium/Apartment,Mukim Kuala Lumpur,Others,Leasehold,1248.6136064,15,565000,2024,11817.214210903478,455000.0
Condominium/Apartment,Mukim Petaling,Others,Freehold,1022.571488,16,450000,2024,10346.591314693636,375000.0
Condominium/Apartment,Mukim Batu,MENARA MENJALARA,Freehold,1076.39104,14,500000,2022,10518.458089229382,420000.0
Condominium/Apartment,Mukim Batu,MIZUMI RESIDENCES,Leasehold,936.4602048,42,549000,2021,10852.14496019228,499500.0
Condominium/Apartment,Mukim Setapak,IRAMA WANGSA,Freehold,1173.2662336,18,715000,2022,9434.403370786516,780000.0
Condominium/Apartment,Mukim Batu,Others,Freehold,979.5158464,2,338000,2022,10518.458089229382,580000.0
Condominium/Apartment,Kuala Lumpur Town Centre,THE SAFFRON,Freehold,1743.7534848,26,1000000,2023,10479.465762561138,610000.0
Condominium/Apartment,Mukim Kuala Lumpur,THE PARK RESIDENCE,Leasehold,1926.7399616,11,1190000,2024,11817.214210903478,1200000.0
Condominium/Apartment,Mukim Batu,Others,Freehold,4200.0,26,1700000,2025,11745.298332582244,580000.0
Condominium/Apartment,Mukim Kuala Lumpur,Others,Freehold,3465.9791488,5,2550000,2022,10990.92508681991,455000.0
Low-Cost Flat,Mukim Petaling,Others,Leasehold,570.4872512000001,2,130000,2022,10391.98036882808,375000.0
Condominium/Apartment,Mukim Petaling,Others,Leasehold,893.4045632,6,305000,2024,10346.591314693636,375000.0
Condominium/Apartment,Mukim Batu,Others,Leasehold,936.4602048,8,440000,2025,11745.298332582244,580000.0
Condominium/Apartment,Mukim Petaling,THE Z RESIDENCE,Freehold,1248.6136064,26,635000,2023,10369.28584176086,650000.0
Condominium/Apartment,Mukim Kuala Lumpur,Others,Freehold,1248.6136064,2,400000,2025,11817.214210903478,455000.0
Condominium/Apartment,Mukim Petaling,JALIL DAMAI APT,Freehold,1076.39104,3,450000,2022,10391.98036882808,400000.0
Condominium/Apartment,Mukim Ampang,PERTIWI INDAH APARTMENT,Leasehold,1011.8075776,5,490000,2024,10573.024,489000.0
Condominium/Apartment,Mukim Batu,MIZUMI RESIDENCES,Leasehold,936.4602048,29,495000,2023,11131.878210905812,500000.0
Flat,Mukim Kuala Lumpur,Others,Leasehold,753.473728,9,260000,2022,10990.92508681991,455000.0
Condominium/Apartment,Mukim Petaling,DESA SRI PUTERI,Leasehold,990.2797568,7,330000,2024,10346.591314693636,231000.0
Condominium/Apartment,Mukim Batu,VISTA KIARA,Freehold,1237.849696,2,680000,2022,10518.458089229382,600000.0
Low-Cost Flat,Mukim Kuala Lumpur,SRI PENARA,Leasehold,645.8346240000001,17,340000,2025,11817.214210903478,280000.0
Condominium/Apartment,Mukim Setapak,SKYMERIDIEN RESIDENCE,Leasehold,796.5293696,24,450000,2022,9434.403370786516,783000.0
Condominium/Apartment,Mukim Batu,RESIDENSI SELINGSING,Freehold,861.112832,20,468000,2022,10518.458089229382,475000.0
Condominium/Apartment,Mukim Petaling,JALIL DAMAI APT,Freehold,1087.1549504,13,400000,2022,10391.98036882808,400000.0
Low-Cost Flat,Mukim Petaling,TAMAN SRI SENTOSA (LC),Leasehold,699.654176,3,160000,2023,10369.28584176086,195000.0
Condominium/Apartment,Kuala Lumpur Town Centre,MENARA WARISAN,Freehold,1151.7384128,1,285000,2025,10655.9521268712,327500.0
Condominium/Apartment,Mukim Kuala Lumpur,Others,Freehold,3218.4092096,17,3920000,2022,10990.92508681991,455000.0
Condominium/Apartment,Mukim Kuala Lumpur,Others,Freehold,1323.9609792,7,565000,2022,10990.92508681991,455000.0
Condominium/Apartment,Mukim Batu,Others,Freehold,1011.8075776,14,600000,2022,10518.458089229382,580000.0
Condominium/Apartment,Mukim Batu,Others,Freehold,2034.3790656,15,1020000,2025,11745.298332582244,580000.0
Condominium/Apartment,Mukim Petaling,Others,Leasehold,914.932384,15,450000,2022,10391.98036882808,375000.0
Condominium/Apartment,Mukim Kuala Lumpur,Others,Freehold,1560.767008,1,990000,2024,11817.214210903478,455000.0
Condominium/Apartment,Kuala Lumpur Town Centre,THE FENNEL @ SENTUL EAST,Freehold,1184.030144,23,620000,2023,10479.465762561138,860000.0
Condominium/Apartment,Kuala Lumpur Town Centre,MENARA KENANGA,Freehold,861.112832,5,380000,2024,10655.9521268712,407500.0
Condominium/Apartment,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),Leasehold,1205.5579648,11,1025000,2023,11404.069648861696,1046500.0
Flat,Mukim Petaling,Others,Leasehold,721.1819968,7,250000,2022,10391.98036882808,375000.0
Condominium/Apartment,Mukim Kuala Lumpur,ABADI INDAH APARTMENT,Leasehold,645.8346240000001,1,245000,2024,11817.214210903478,310000.0
Condominium/Apartment,Mukim Setapak,PLATINUM LAKE CONDO PV12,Leasehold,1205.5579648,25,460000,2023,9948.789325842698,440000.0
Condominium/Apartment,Mukim Petaling,VISTA KOMANWEL,Freehold,1377.7805312,26,492000,2025,10346.591314693636,452500.0
Low-Cost Flat,Mukim Setapak,Others,Leasehold,645.8346240000001,11,35000,2021,9519.48052434457,400000.0
Condominium/Apartment,Mukim Petaling,Others,Freehold,807.29328,7,450000,2025,10346.591314693636,375000.0
Condominium/Apartment,Mukim Batu,CONCERTO NORTH KIARA,Freehold,1937.503872,13,1731000,2024,11745.298332582242,1200000.0
Condominium/Apartment,Mukim Batu,Others,Freehold,1571.5309184,17,900000,2023,11131.878210905812,580000.0
Condominium/Apartment,Mukim Setapak,Others,Freehold,957.9880256,1,400000,2022,9434.403370786516,400000.0
Condominium/Apartment,Mukim Kuala Lumpur,RESIDENSI HOLMES,Leasehold,1105.9917936,32,495000,2023,11404.069648861696,478000.0
Condominium/Apartment,Mukim Batu,RESIDENSI DUTA KIARA,Freehold,1560.767008,22,1480000,2024,11745.298332582242,1620000.0
Condominium/Apartment,Kuala Lumpur Town Centre,MENARA WARISAN,Freehold,1194.7940544,8,400000,2022,10302.979398251076,322500.0
Condominium/Apartment,Mukim Petaling,ENDAH RIA,Leasehold,947.2241152,7,315000,2025,10346.591314693636,395000.0
Condominium/Apartment,Kuala Lumpur Town Centre,Others,Freehold,2690.9776,6,3100000,2025,10655.9521268712,565000.0
Low-Cost Flat,Mukim Setapak,Others,Leasehold,645.8346240000001,2,220000,2023,9948.789325842698,400000.0
Condominium/Apartment,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),Leasehold,1205.5579648,38,1150000,2024,11817.214210903478,1046000.0
Flat,Mukim Setapak,TMN TERATAI MEWAH,Freehold,656.5985344000001,2,299000,2025,10463.175280898877,265000.0
Condominium/Apartment,Mukim Cheras,CHERAS HEIGHTS CONDOMINIUM (BKT CHERAS),Freehold,1367.0166208,8,588000,2024,9720.337589535971,580000.0
Low-Cost Flat,Mukim Petaling,Others,Leasehold,624.3068032,9,150000,2022,10391.98036882808,375000.0
Flat,Mukim Petaling,Others,Leasehold,548.9594304,1,140000,2025,10346.591314693636,375000.0
Condominium/Apartment,Mukim Setapak,Others,Freehold,1291.6692480000002,7,335000,2022,9434.403370786516,400000.0
Condominium/Apartment,Mukim Batu,TRINITY PENTAMONT MONT KIARA,Freehold,2002.0873344,14,1580000,2024,11745.298332582242,1649000.0
Condominium/Apartment,Mukim Petaling,ENDAH REGAL,Leasehold,1022.571488,8,560000,2023,10369.28584176086,500000.0
Condominium/Apartment,Mukim Petaling,Others,Freehold,1054.8632192,2,383000,2025,10346.591314693636,375000.0
Condominium/Apartment,Mukim Batu,RESIDENSI SELINGSING,Freehold,861.112832,20,425000,2024,11745.298332582242,475000.0
Flat,Mukim Petaling,Others,Leasehold,721.1819968,6,260000,2022,10391.98036882808,375000.0
Condominium/Apartment,Mukim Setapak,Others,Leasehold,828.8211008000001,4,285000,2025,10463.175280898877,400000.0
Low-Cost Flat,Mukim Setapak,BANDAR BARU WANGSA MAJU SEK 2,Leasehold,527.4316096,4,300000,2024,10463.175280898877,222500.0
Condominium/Apartment,Mukim Petaling,Others,Leasehold,990.2797568,15,317000,2022,10391.98036882808,375000.0
Condominium/Apartment,Mukim Batu,Others,Freehold,1205.5579648,12,765000,2024,11745.298332582242,580000.0
Flat,Mukim Batu,Others,Leasehold,688.8902656,1,140000,2022,10518.458089229382,580000.0
Condominium/Apartment,Mukim Batu,RESIDENSI SELINGSING,Freehold,861.112832,23,455000,2022,10518.458089229382,475000.0
Condominium/Apartment,Mukim Petaling,THE HERMINGTON KUCHAI LAMA,Leasehold,1076.39104,12,510000,2023,10369.28584176086,510000.0
Condominium/Apartment,Mukim Batu,Others,Freehold,968.751936,6,310000,2022,10518.458089229382,580000.0
Condominium/Apartment,Mukim Kuala Lumpur,Others,Freehold,1388.5444416,5,1090000,2023,11404.069648861696,455000.0
Flat,Mukim Batu,TMN SRI MURNI MEDIUM COST FLAT,Leasehold,764.2376384,6,180000,2025,11745.298332582244,190000.0
Low-Cost Flat,Mukim Petaling,Others,Freehold,664.994384512,1,145000,2022,10391.98036882808,375000.0
Flat,Mukim Ulu Kelang,PKNS ULU KELANG,Leasehold,548.9594304,4,150000,2023,10191.0,210000.0
Condominium/Apartment,Kuala Lumpur Town Centre,TINGGIAN TITIWANGSA @ THE REACH,Freehold,1560.767008,14,790000,2023,10479.465762561138,1000000.0
Flat,Mukim Batu,Others,Leasehold,678.1263552,2,125000,2025,11745.298332582244,580000.0
Condominium/Apartment,Kuala Lumpur Town Centre,Others,Freehold,1184.030144,14,620000,2023,10479.465762561138,565000.0
Condominium/Apartment,Mukim Kuala Lumpur,Others,Leasehold,1367.0166208,21,820000,2025,11817.214210903478,455000.0
Condominium/Apartment,Mukim Batu,TRINITY PENTAMONT MONT KIARA,Freehold,2034.3790656,2,1657000,2025,11745.298332582244,1643500.0
Condominium/Apartment,Mukim Petaling,VISTA KOMANWEL,Freehold,1399.308352,12,470000,2024,10346.591314693636,452500.0
Condominium/Apartment,Mukim Kuala Lumpur,Others,Leasehold,753.473728,4,350000,2023,11404.069648861696,455000.0
Condominium/Apartment,Mukim Batu,Others,Leasehold,957.9880256,15,400000,2022,10518.458089229382,580000.0
Condominium/Apartment,Mukim Cheras,VISTA HARMONI,Freehold,882.6406528,5,350000,2022,9098.617564621612,360000.0
Condominium/Apartment,Mukim Batu,Others,Leasehold,1072.9465886720002,32,535000,2023,11131.878210905812,580000.0
Condominium/Apartment,Mukim Kuala Lumpur,Others,Freehold,2152.78208,17,2000000,2023,11404.069648861696,455000.0
Low-Cost Flat,Mukim Batu,METRO PRIMA -MUTIARA MAGNA,Leasehold,721.1819968,14,200000,2022,10518.458089229382,210000.0
Condominium/Apartment,Mukim Kuala Lumpur,KETUMBAR HEIGHTS,Freehold,753.473728,8,280000,2022,10990.92508681991,300000.0
Flat,Mukim Petaling,Others,Leasehold,775.0015488,6,240000,2023,10369.28584176086,375000.0
Condominium/Apartment,Mukim Batu,28 MONT KIARA,Freehold,2992.3670912,2,2100000,2022,10518.458089229382,2018000.0
Condominium/Apartment,Mukim Kuala Lumpur,Others,Freehold,1474.6557248,17,645000,2023,11404.069648861696,455000.0
Condominium/Apartment,Mukim Setapak,Others,Leasehold,1270.1414272,17,420000,2024,10463.175280898877,400000.0
Flat,Mukim Kuala Lumpur,Others,Freehold,1323.9609792,4,255000,2024,11817.214210903478,455000.0
Condominium/Apartment,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),Leasehold,1280.9053376,6,1021000,2022,10990.92508681991,1046500.0
Town House,Mukim Setapak,Others,Leasehold,1130.210592,0,550000,2022,9434.403370786516,400000.0
Flat,Mukim Petaling,ANGKASA CONDOMINIUM,Freehold,925.6962944,17,480000,2023,10369.28584176086,440000.0
Low-Cost Flat,Mukim Petaling,TMN DESA TASEK,Leasehold,730.008403328,11,255000,2023,10369.28584176086,241000.0
Condominium/Apartment,Kuala Lumpur Town Centre,Others,Freehold,1033.3353984,11,450000,2023,10479.465762561138,570000.0
Condominium/Apartment,Mukim Petaling,Others,Leasehold,796.5293696,2,270000,2022,10391.98036882808,375000.0
Condominium/Apartment,Mukim Setapak,BENNINGTON RESIDENSE,Leasehold,1334.7248896,33,783000,2024,10463.175280898877,760000.0
Condominium/Apartment,Kuala Lumpur Town Centre,Others,Freehold,1517.7113664,17,600000,2024,10655.9521268712,565000.0
Condominium/Apartment,Mukim Petaling,THE RAINZ BUKIT JALIL,Freehold,1474.6557248,11,850000,2021,10423.65357921872,970000.0
Low-Cost Flat,Mukim Petaling,TMN SRI CENDEKIA  (TMN CONNAUGHT),Leasehold,484.375968,5,120000,2021,10423.65357921872,175000.0
Low-Cost Flat,Mukim Setapak,Others,Leasehold,530.6607827199999,0,250000,2022,9434.403370786516,400000.0
Condominium/Apartment,Mukim Batu,MIZUMI RESIDENCES,Leasehold,936.4602048,41,563000,2021,10852.14496019228,499500.0
Condominium/Apartment,Kuala Lumpur Town Centre,Others,Freehold,3756.6047296,31,2100000,2023,10479.465762561138,565000.0
Condominium/Apartment,Mukim Batu,MENARA MENJALARA,Freehold,1076.39104,16,500000,2021,10852.14496019228,420000.0
Condominium/Apartment,Mukim Batu,RESIDENSI 22 MONT KIARA,Freehold,2249.6572736000003,17,2400000,2023,11131.878210905812,2220000.0
